Lat,Long,Species,Lifestage,Sex,Site,Year, Ag  , As  , Ba   , Be  , Bi  , Cd  , Co   , Cu  , Fe   , Ga  , Hg , Li  , Mn   , Mo  , Ni  , Pb  , Rb  , Sb  , Se  , Sn  , Sr  , Tl  , U  , V   , Zn  
59.13,-115.13,Gull ,Egg,Unknown,A72,2015,0,0,0.58,0.01,0,0,0,3.56,137.25,0.02,1.7,0.08,2.49,0.11,0,0,10.62,0,2.88,0,1.66,0,0,0.06,59.48
59.13,-115.13,Gull ,Egg,Unknown,A72,2015,0,0,0.9,0.01,0,0,0,3.27,117.98,0.02,1.43,0.08,2.25,0.1,0,0,6.72,0,2.44,0,1.59,0,0,0.04,62.4
57.27,-112.38,Gull ,Egg,Unknown,A55,2015,0,0,1.32,0.01,0,0,0,3.54,126.49,0.04,0.694,0.08,2.25,0.1,0,0,6.52,0,2.08,0,4.22,0,0,0.05,64.15
57.27,-112.38,Gull ,Egg,Unknown,A55,2015,0,0,2.69,0.01,0,0,0,3.53,153.51,0.08,0.412,0.08,2.07,0.15,0,0,5.78,0,2.44,0,3.91,0,0,0.06,60.57
57.27,-112.38,Gull ,Egg,Unknown,A55,2015,0,0,0.62,0.01,0,0,0,3.16,114.83,0.02,0.582,0.08,1.46,0.09,0,0,5.88,0,2.23,0,2.37,0,0,0.06,45.07
57.27,-112.38,Gull ,Egg,Unknown,A55,2015,0,0,3.23,0.01,0,0,0,3.66,141.84,0.1,0.309,0.08,1.8,0.15,0,0,5.65,0,1.86,0,4.42,0,0,0.05,57.59
57.27,-112.38,Gull ,Egg,Unknown,A55,2015,0,0,0.62,0.01,0,0,0,2.9,111.1,0.02,0.392,0.08,2.39,0.12,0,0.28,5.9,0,1.82,0,3.52,0,0,0.07,53.28
57.27,-112.38,Gull ,Egg,Unknown,A55,2015,0,0,1.47,0.01,0,0,0,3.26,114.33,0.04,0.335,0.08,2.18,0.06,0,0,8.14,0,2.19,0,4.42,0,0,0.05,57.06
57.27,-112.38,Gull ,Egg,Unknown,A55,2015,0,0,1.13,0.01,0,0,0,3.24,91.1,0.04,0.465,0.08,1.39,0.09,0,0,5.09,0,2.56,0,4.95,0,0,0.06,57.35
57.27,-112.38,Gull ,Egg,Unknown,A55,2015,0,0.22,0.93,0.01,0,0,0,4.03,99.49,0.03,0.533,0.08,1.89,0.1,0,0,5.71,0,2.65,0,3.61,0,0,0.06,67.11
57.27,-112.38,Gull ,Egg,Unknown,A55,2015,0,0,1.22,0.01,0,0,0,3.38,120.4,0.04,0.773,0.08,1.09,0.11,0,0,5.74,0,2.67,0,8.64,0,0,0.05,52.1
57.27,-112.38,Gull ,Egg,Unknown,A55,2015,0,0,1.32,0.01,0,0,0,3.4,127,0.04,0.531,0.08,3.4,0.14,0,0,5.07,0,2.51,0,3.72,0,0,0.07,66.74
57.27,-112.38,Gull ,Egg,Unknown,A55,2015,0,0,1.01,0.01,0,0,0,3.09,95.29,0.03,1.05,0.08,1.75,0.16,0,0,5.22,0,2.49,0,5.22,0,0,0.06,47.69
57.27,-112.38,Gull ,Egg,Unknown,A55,2015,0,0,1.98,0.01,0,0,0,3.44,142.01,0.06,0.26,0.08,1.78,0.13,0,0,6.21,0,2.18,0,4.07,0,0,0.05,58.95
57.27,-112.38,Gull ,Egg,Unknown,A55,2015,0,0,1.38,0.01,0,0,0,3.78,114.33,0.04,1.17,0.08,1.75,0.11,0,0,5.13,0,2.81,0,5.68,0,0,0.06,62.59
54.84,-111.99,Gull ,Egg,Unknown,A16,2015,0,0,1.14,0.01,0,0,0,3.3,97.41,0.04,0.47,0.08,2.8,0.14,0,0,5.11,0.03,1.78,0,3.08,0,0,0.06,57.46
54.84,-111.99,Gull ,Egg,Unknown,A16,2015,0,0,1,0.01,0,0,0,2.75,101.1,0.03,1.05,0.08,3.23,0.09,0,0,6.58,0,2,0,3.53,0,0,0.04,51.21
54.84,-111.99,Gull ,Egg,Unknown,A16,2015,0,0,1.49,0.01,0,0,0,3.03,111.38,0.05,0.535,0.08,3.16,0.14,0,0,5.14,0,2.18,0,3,0,0,0.07,62.48
54.84,-111.99,Gull ,Egg,Unknown,A16,2015,0,0,1.19,0.01,0,0,0,3.08,94.57,0.04,0.661,0.08,3.2,0.09,0,0,7,0,2.1,0,4.09,0,0,0.05,48.21
54.84,-111.99,Gull ,Egg,Unknown,A16,2015,0,0,1.6,0.01,0,0,0,3.94,134.1,0.05,0.416,0.08,3.09,0.1,0,0,5.04,0,2,0,4.97,0,0,0.06,63.14
54.84,-111.99,Gull ,Egg,Unknown,A16,2015,0,0,0.97,0.01,0,0,0,2.91,140.17,0.03,0.758,0.08,2.32,0.13,0,0,7.43,0,2.06,0,3.83,0,0,0.06,54.56
54.84,-111.99,Gull ,Egg,Unknown,A16,2015,0,0,1.44,0.01,0,0,0,3.85,101.94,0.04,0.548,0.08,2.07,0.12,0,0,6.23,0,1.66,0,3.39,0,0,0.07,58.46
54.84,-111.99,Gull ,Egg,Unknown,A16,2015,0,0,1.33,0.01,0,0,0,3.16,132.64,0.05,0.377,0.08,3.13,0.11,0,0,5.7,0,1.62,0,3.45,0,0,0.05,51.2
54.84,-111.99,Gull ,Egg,Unknown,A16,2015,0,0,1.15,0.01,0,0,0,3.27,151.25,0.03,0.731,0.08,1.9,0.14,0,0,5.94,0,2,0,4.35,0,0,0.05,54.9
54.84,-111.99,Gull ,Egg,Unknown,A16,2015,0,0,1.77,0.01,0,0,0,3.27,152.04,0.05,0.284,0.08,2.05,0.15,0,0,7.02,0,1.73,0,4.7,0,0,0.05,58.87
54.84,-111.99,Gull ,Egg,Unknown,A16,2015,0,0,0.87,0.01,0,0,0,3,100.22,0.03,0.266,0.08,2.54,0.14,0,0,5.71,0,1.91,0,3.93,0,0,0.06,66.48
54.84,-111.99,Gull ,Egg,Unknown,A16,2015,0,0,0.9,0.01,0,0,0,2.46,127.07,0.03,0.41,0.08,1.87,0.11,0,0,6.98,0,2.13,0,4.72,0,0,0.05,50.18
54.84,-111.99,Gull ,Egg,Unknown,A16,2015,0,0,1.42,0.01,0,0,0,3.24,132.72,0.04,0.39,0.08,2.63,0.14,0,0,7.17,0,1.87,0,4.34,0,0,0.06,63.6
54.84,-111.99,Gull ,Egg,Unknown,A16,2015,0,0,1.33,0.01,0,0,0,3.19,121.78,0.04,0.538,0.08,1.9,0.13,0,0,5.02,0,1.76,0,4.69,0,0,0.04,62.65
54.84,-111.99,Gull ,Egg,Unknown,A16,2015,0,0,1.25,0.01,0,0,0,3,128.89,0.04,0.973,0.08,2.8,0.15,0,0,5.36,0,1.64,0,7.46,0,0,0.04,69.08
59.69,-118.54,Gull ,Egg,Unknown,A75,2015,0,0,0.84,0.01,0,0,0,3.34,126.42,0.03,1.23,0.08,2.15,0.1,0,0,4.47,0,2.52,0,1.75,0,0,0.05,52.96
59.69,-118.54,Gull ,Egg,Unknown,A75,2015,0,0.22,0.75,0.01,0,0,0,2.99,102.79,0.02,0.432,0.08,1.85,0.1,0,0,4.2,0,2.59,0,1.6,0,0,0.04,50.24
59.69,-118.54,Gull ,Egg,Unknown,A75,2015,0,0,0.83,0.01,0,0,0,3.69,114.03,0.02,0.738,0.08,1.71,0.08,0,0,4.98,0,2.29,0,1.28,0,0,0.04,62.84
59.69,-118.54,Gull ,Egg,Unknown,A75,2015,0,0.21,0.74,0.01,0,0,0,3.26,98.78,0.02,0.943,0.08,1.92,0.07,0,0,5.82,0,2.23,0,1.57,0,0,0.04,54.38
59.69,-118.54,Gull ,Egg,Unknown,A75,2015,0,0.22,0.47,0.01,0,0,0,2.58,105.72,0.02,0.719,0.08,2.75,0.07,0,0,6.35,0,2.5,0,1.18,0,0,0.04,57.28
59.69,-118.54,Gull ,Egg,Unknown,A75,2015,0,0,0.78,0.01,0,0,0,3.32,103.76,0.02,0.425,0.08,1.82,0.08,0,0,5.41,0,2.19,0,1.55,0,0,0.04,48.69
59.69,-118.54,Gull ,Egg,Unknown,A75,2015,0,0,0.37,0.01,0,0,0,2.46,117.35,0.01,0.604,0.08,2.77,0.14,0,0,6,0,2.45,0,1.48,0,0,0.05,55.82
59.69,-118.54,Gull ,Egg,Unknown,A75,2015,0,0,0.81,0.01,0,0,0,2.76,96.39,0.02,0.936,0.08,2.16,0.07,0,0,5.54,0,2,0,1.7,0,0,0.04,73.79
59.69,-118.54,Gull ,Egg,Unknown,A75,2015,0,0,0.43,0.01,0,0,0,2.99,108.35,0.01,0.816,0.08,1.37,0.08,0,0,7.69,0,2.67,0,1.32,0,0,0.05,44.4
59.69,-118.54,Gull ,Egg,Unknown,A75,2015,0,0,1.12,0.01,0,0,0,2.92,125.24,0.03,0.679,0.08,2.34,0.08,0,0,4.47,0,2.49,0,2,0,0,0.04,51.82
59.69,-118.54,Gull ,Egg,Unknown,A75,2015,0,0,0.85,0.01,0,0,0,3.08,128.44,0.03,0.888,0.08,2.87,0.08,0,0,5.13,0,2.16,0,1.69,0,0,0.04,52.25
59.69,-118.54,Gull ,Egg,Unknown,A75,2015,0,0,0.63,0.01,0,0,0,2.22,122.44,0.02,1.4,0.08,2.15,0.09,0,0,3.87,0,2.37,0,1.86,0,0,0.04,56.74
59.69,-118.54,Gull ,Egg,Unknown,A75,2015,0,0,0.73,0.01,0,0,0,3.52,129.05,0.02,0.435,0.08,2.05,0.1,0,0,6.12,0,2.12,0,1.7,0,0,0.04,62.77
59.69,-118.54,Gull ,Egg,Unknown,A75,2015,0,0,0.48,0.01,0,0,0,2.16,96.48,0.01,1.23,0.08,1.38,0.1,0,0,4.54,0,2.28,0,1.15,0,0,0.04,45.19
59.69,-118.54,Gull ,Egg,Unknown,A75,2015,0,0,0.5,0.01,0,0,0,3.38,104.4,0.02,0.804,0.08,2.19,0.1,0,0,5.51,0,2.8,0,1.57,0,0,0.04,47.68
56.51,-110.51,Gull ,Egg,Unknown,A30,2015,0,0,1.63,0.01,0,0,0,3.24,156.88,0.06,,0.08,2.26,0.09,0,0,2.82,0,1.34,0,4.16,0,0,0.06,63.04
56.51,-110.51,Gull ,Egg,Unknown,A30,2015,0,0,1.9,0.01,0,0,0,3.26,125.85,0.07,,0.08,2.22,0.12,0,0,2.92,0,1.17,0,4.59,0,0,0.05,71.27
56.51,-110.51,Gull ,Egg,Unknown,A30,2015,0,0,1.56,0.01,0,0,0,3.73,113.57,0.06,,0.08,2.77,0.13,0,0,3.22,0,1.78,0,7.05,0,0,0.05,63.24
56.51,-110.51,Gull ,Egg,Unknown,A30,2015,0,0,1.09,0.01,0,0,0,4.06,124,0.04,,0.08,3.46,0.12,0,0,3.4,0,1.34,0,3.77,0,0,0.06,62.07
56.51,-110.51,Gull ,Egg,Unknown,A30,2015,0,0,0.85,0.01,0,0,0,3.63,146.32,0.03,,0.08,1.66,0.12,0,0,3.32,0.05,1.38,0,3.56,0,0,0.05,58.81
56.51,-110.51,Gull ,Egg,Unknown,A30,2015,0,0,2.45,0.01,0,0,0,3.05,146.23,0.09,,0.08,1.54,0.1,0,0,2.52,0,1.33,0,3.99,0,0,0.05,60.8
56.51,-110.51,Gull ,Egg,Unknown,A30,2015,0,0,1.21,0.01,0,0,0,3.58,116.58,0.05,,0.08,4.3,0.1,0,0,2.97,0,1.4,0,3.95,0,0,0.05,63.15
56.51,-110.51,Gull ,Egg,Unknown,A30,2015,0,0,1.14,0.01,0,0,0,3.57,125.03,0.04,,0.08,2.35,0.11,0,0,2.38,0,1.32,0,4.57,0,0,0.05,56.09
56.51,-110.51,Gull ,Egg,Unknown,A30,2015,0,0,1.62,0.01,0,0,0,3.5,138.1,0.06,,0.08,2.21,0.1,0,0,2.22,0,1.38,0,4.09,0,0,0.05,61.01
56.51,-110.51,Gull ,Egg,Unknown,A30,2015,0,0,1.06,0.01,0,0,0,3.71,130.23,0.04,,0.08,3.68,0.11,0,0,3.2,0,1.44,0,4.24,0,0,0.05,63.97
56.51,-110.51,Tern ,Egg,Unknown,A30,2015,0,0,1.62,0.01,0,0,0,4.23,133.7,0.07,,0.08,3.34,0.1,0,0,8.18,0,2.28,0,2.73,0,0,0.05,63.35
56.51,-110.51,Tern ,Egg,Unknown,A30,2015,0,0.22,0.89,0.01,0,0,0,4.06,100.02,0.03,,0.08,2.92,0.15,0,0,6.65,0,2.11,0,1.8,0,0,0.06,54.75
56.51,-110.51,Tern ,Egg,Unknown,A30,2015,0,0.21,1.78,0.01,0,0,0,4.51,125.7,0.07,,0.08,2.05,0.07,0,0,7.94,0,1.85,0,3.63,0,0,0.05,57.99
56.51,-110.51,Tern ,Egg,Unknown,A30,2015,0,0,0.85,0.01,0,0,0,4.39,145.44,0.03,,0.08,1.52,0.1,0,0,6.28,0,2.36,0,2.97,0,0,0.05,61.14
53.25,-112.92,Gull ,Egg,Unknown,A5,2015,0,0,3.09,0.01,0,0,0,2.24,116.85,0.09,,0.43,1.84,0.14,0,0,4.76,0,2.07,0,8.1,0,0,0.06,42.68
58.633906,-111.330421,River Otter,Unknown,Male,A67,2015,0.055,0.199,0.033,0,0.012,0.012,0.058,20.8,2149,0.005,3.68,0,19.8,1.91,0,0.055,7.69,0,2.81,0.019,0.041,0,0,0.084,88
58.633906,-111.330421,River Otter,Unknown,Male,A67,2015,0.046,0.28,0.031,0,0,0.048,0,21.8,1708,0,3.85,0,11.3,1.63,0,0,12.9,0,1.8,0.016,0.045,0,0,0.102,63
58.633906,-111.330421,River Otter,Unknown,Female,A67,2015,0.043,0.123,0,0,0,0.006,0,16.2,566,0,1.65,0,13.1,2.1,0,0,19.4,0,1.77,0.021,0.037,0.007,0,0.054,73
58.633906,-111.330421,River Otter,Unknown,Female,A67,2015,0.006,0,0.036,0,0,0.253,0,11.8,1198,0.006,2.77,0,9.95,2.22,0,0.053,6.31,0,1.82,0,0.097,0,0,0.056,61.6
58.633906,-111.330421,River Otter,Unknown,Male,A67,2015,0.136,0.264,0.064,0,0,0.029,0.092,37.1,978,0.006,1.97,0,11.1,2.51,0,0.1,28.8,0,4.46,0,0.103,0.01,0,0.07,94.5
58.633906,-111.330421,River Otter,Unknown,Male,A67,2015,0.12,0.405,0.033,0,0,0.387,0.075,36,977,0.005,13.4,0,19.1,1.85,0,0,19.5,0,9.25,0,0.069,0.007,0,0.108,219
58.633906,-111.330421,River Otter,Unknown,Male,A67,2015,0,0,0.047,0,0,0.052,0,12,1919,0.005,1.74,0,9.46,2.21,0,0.096,6.79,0,1.26,0,0.097,0,0,0.045,65.5
58.633906,-111.330421,River Otter,Unknown,Female,A67,2015,0.063,0.216,0,0,0.014,0.311,0.105,28.7,1212,0.006,15.8,0,16,2.86,0,0.21,18.2,0,10.2,0,0.026,0.007,0,0.081,100
58.633906,-111.330421,Marten,Unknown,Male,A67,2015,0,0,0.09,0,0,0.667,0,8.81,706,0,,0,9.82,1.17,0,0,9.05,0,1.89,0,0.21,0,0,0.041,71.5
58.633906,-111.330421,Marten,Unknown,Male,A67,2015,0,0,0,0,0,1.36,0,13.7,673,0,,0,15.4,1.74,0,0,17.5,0,2.46,0,0.135,0,0,0.064,115
58.633906,-111.330421,Marten,Unknown,Female,A67,2015,0,0,0,0,0,2.38,0,16.5,522,0,,0,8.37,1.53,0,0,13.8,0,3.01,0,0.064,0,0,0.058,87.8
58.633906,-111.330421,Marten,Unknown,Female,A67,2015,0,0,0,0,0,0.741,0,14.9,615,0,,0,7,1.27,0,0,24.4,0,2.08,0,0.668,0,0,0.034,91.8
58.633906,-111.330421,Marten,Unknown,Female,A67,2015,0.019,0,0,0,0,0.331,0,11,786,0,,0,7.8,1.12,0,0,28.4,0,2.78,0,0.116,0,0,0.046,75.7
58.633906,-111.330421,Marten,Unknown,Male,A67,2015,0.013,0,0.063,0,0,0.353,0,10.3,989,0,,0,7.28,0.91,0,0,8.12,0,1.96,0,0.173,0,0,0.033,62.5
58.633906,-111.330421,Marten,Unknown,Female,A67,2015,0,0,0,0,0,0.197,0,13.8,608,0,,0,7.68,1.39,0,0,16.8,0,2.7,0,0.148,0,0,0.04,82.9
58.633906,-111.330421,Marten,Unknown,Male,A67,2015,0.017,0,0,0,0,2.87,0,17.2,382,0,,0,8.47,1.75,0,0,10,0,2.35,0,0.186,0,0,0.052,109
58.633906,-111.330421,Marten,Unknown,Female,A67,2015,0,0,0,0,0,0.857,0,11.9,420,0,,0,10.1,1.03,0,0,18.3,0,2.27,0,0.136,0,0,0.034,78.4
58.633906,-111.330421,Marten,Unknown,Male,A67,2015,0.011,0,0.077,0,0,2.04,0,13,973,0,,0,11,1.02,0,0,12.8,0,2.42,0,0.27,0,0,0.051,78.6
58.633906,-111.330421,Marten,Unknown,Male,A67,2015,0,0,0,0,0,2.57,0,12.5,939,0,,0,6.61,1.2,0,0,21.2,0,2.3,0,0.129,0,0,0.042,65.9
58.633906,-111.330421,Marten,Unknown,Female,A67,2015,0.014,0,0,0,0,0.523,0,10.7,570,0,,0,7.39,1.34,0,0,31.5,0,2.45,0,0.245,0,0,0.06,65.9
58.633906,-111.330421,Marten,Unknown,Male,A67,2015,0,0,0,0,0,0.54,0,14.5,970,0,,0,8.58,0.799,0,0,8.39,0,2.74,0,0.03,0,0,0.037,57.9
58.633906,-111.330421,Marten,Unknown,Male,A67,2015,0,0,0,0,0,0.592,0,17.3,632,0,,0,12.8,1.72,0,0,20.9,0,2.86,0,0.275,0,0,0.057,117
58.633906,-111.330421,Marten,Unknown,Male,A67,2015,0.013,0,0,0,0,1.47,0,23.1,741,0,,0,8.18,1.15,0,0,17.7,0,2.59,0,0.071,0,0,0.047,103
58.633906,-111.330421,Marten,Unknown,Male,A67,2015,0,0,0.076,0,0,0.122,0,14.2,829,0,,0,8.62,1.55,0,0,28.3,0,2.91,0,0.193,0,0,0.053,85
55.72881739,-110.9082927,River Otter,Unknown,Male,A20,2015,0.014,0.211,0,0,0,0.085,0.071,20.2,661,0,5.4,0,17.1,3.66,0,0,19.9,0,2.78,0,0.169,0,0,0.092,87.2
55.72881739,-110.9082927,River Otter,Unknown,Male,A20,2015,0.03,0.156,0,0,0,0.062,0.084,21.4,1040,0.006,1.63,0,12.7,3.2,0,0,18.5,0,1.76,0,0.189,0,0,0.045,79.7
55.72881739,-110.9082927,River Otter,Unknown,Male,A20,2015,0.009,0.121,0,0,0,0.05,0,12.5,1114,0,5.46,0,8.43,1.84,0,0,10.1,0,2,0,0.042,0,0,0.04,60.3
55.72881739,-110.9082927,River Otter,Unknown,Female,A20,2015,0.028,0.13,0,0,0,0.014,0,17.7,1502,0,2.78,0,8.49,1.46,0,0,10.5,0,1.71,0,0.017,0,0,0.046,65.1
55.72881739,-110.9082927,River Otter,Unknown,Male,A20,2015,0.012,0.207,0,0,0,0.014,0,8.11,1557,0,1.26,0,6.49,1.41,0,0,8.88,0,1.7,0,0.029,0,0,0.043,44
55.72881739,-110.9082927,River Otter,Unknown,Male,A20,2015,0.009,0.177,0,0,0,0.019,0,11.6,1096,0,4.48,0,8.65,1.56,0,0,11.3,0,2.28,0,0.044,0,0,0.05,58.1
55.72881739,-110.9082927,River Otter,Unknown,Male,A20,2014,0.029,0.219,0.052,0,0,0.043,0,21.7,973,0.006,6.43,0,15.1,2.28,0,0.73,11.7,0,2.33,0,0.136,0,0,0.051,73.9
55.72881739,-110.9082927,River Otter,Unknown,Male,A20,2014,0.043,0.115,0.034,0,0,0.034,0,22.8,1311,0,3.95,0,9.9,2.08,0,0,13,0,1.79,0,0.03,0,0,0.053,74.4
54.71970977,-114.5192335,River Otter,Unknown,Female,A13,2014,0.173,0.147,0.054,0,0.005,0.215,0.074,39.6,976,0.005,8.15,0,13.6,2.72,0,0.054,19.5,0,4.77,0,0.139,0,0,0.059,131
54.71970977,-114.5192335,River Otter,Unknown,Female,A13,2014,0.041,0.186,0,0,0.011,0.104,0.059,20.8,631,0.005,11.1,0,12.3,2.43,0,0,14.1,0,5.92,0,0.012,0,0,0.043,107
56.05193718,-111.7361437,River Otter,Unknown,Female,A24,2014,0.122,0.298,0.033,0,0.008,0.113,0.082,24.3,1731,0.005,2.91,0,10.9,1.79,0,0,25.2,0,3.46,0,0.131,0,0,0.055,74.5
56.60725001,-110.3447732,River Otter,Unknown,Female,A35,2014,0.075,0.274,0.043,0,0,0.039,0.055,23.8,1060,0.005,5.33,0,11.1,2.57,0,0,12.2,0,2.78,0,0.091,0,0,0.05,78.6
55.64014738,-112.1066504,River Otter,Unknown,Male,A19,2014,0.024,0.189,0.037,0,0,0.112,0,12.8,1493,0,3.65,0,9.13,2.46,0,0,22.4,0,2.07,0,0.028,0,0,0.038,56.9
55.64014738,-112.1066504,River Otter,Unknown,Male,A19,2014,0.047,0.323,0,0,0,0.081,0.059,21.3,1439,0,3.58,0,10.2,2.15,0,0,16.2,0,3.53,0,0.018,0,0,0.054,71.3
55.64014738,-112.1066504,River Otter,Unknown,Male,A19,2014,0.044,0.142,0.075,0,0,0.124,0.056,16.8,1032,0.006,3.35,0,10.6,1.77,0,0,13.8,0,2.64,0,0.065,0,0,0.048,67.1
56.60725001,-110.3447732,River Otter,Unknown,Male,A35,2014,0.044,0.299,0,0,0,0.022,0,12.9,1117,0,1.27,0,9.53,2.2,0,0,14.8,0,2.01,0,0.031,0,0,0.048,64.8
56.60725001,-110.3447732,River Otter,Unknown,Male,A35,2014,0.089,0.157,0.048,0,0,0.006,0.052,37,1901,0.006,2.89,0,15.9,1.78,0,0,17.5,0,1.96,0,0.124,0,0,0.048,93.8
57.16946806,-114.2546951,River Otter,Unknown,Male,A51,2014,0.224,0.378,0.118,0,0,0.012,0.057,64.6,3295,0.008,4.1,0,12.9,1.55,0,0.055,15.7,0,2.31,0,0.118,0,0,0.053,67.9
57.16946806,-114.2546951,River Otter,Unknown,Female,A51,2014,0.074,0.335,0.075,0,0,0.023,0,25.3,3208,0.007,3.28,0,8.37,1.77,0,0,24.7,0,1.66,0,0.089,0,0,0.047,65.3
55.64014738,-112.1066504,River Otter,Unknown,Female,A19,2014,0.2,0.156,0.056,0,0,0.026,0,41.4,1017,0.006,6.63,0,7.18,1.95,0,0,23.6,0,2.8,0,0.089,0.005,0,0.044,71.3
57.192101,-111.645437,Marten,Unknown,N/A,A52,2014,0,0.402,0,0,0,0.06,0,14.3,575,0,,0,11.3,1.91,0,0,35.3,0,3.43,0,0.081,0,0,0.078,113
57.192101,-111.645437,Marten,Unknown,N/A,A52,2014,0,0.319,0,0,0,0.223,0,12.6,1018,0,,0,11.9,1.15,0,0,49.3,0,3.11,0,0.059,0,0,0.054,65.8
57.192101,-111.645437,Marten,Unknown,N/A,A52,2014,0.014,0,0.133,0,0,0.147,0,16.2,453,0,,0,9.83,1.46,0,0,42.4,0,2.87,0,0.263,0,0,0.041,118
57.192101,-111.645437,Marten,Unknown,N/A,A52,2014,0,0.215,0.064,0,0,0.037,0,7.91,704,0,,0,6.56,1.15,0,1.27,19,0.224,2.65,0,0.079,0,0,0.084,63.3
57.192101,-111.645437,Marten,Unknown,N/A,A52,2014,0,0,0.149,0,0,0.432,0,15.7,868,0,,0,25.8,1.54,0,0,34.6,0,2.3,0,0.067,0,0,0.052,95.8
57.192101,-111.645437,Marten,Unknown,N/A,A52,2014,0,0,0.074,0,0,1.1,0,11,768,0,,0,9.53,1.35,0,0,29.3,0,2.48,0,0.075,0,0,0.049,57.5
57.192101,-111.645437,Marten,Unknown,N/A,A52,2014,0,0,0.147,0,0,0.242,0,11.2,905,0,,0,8.46,1.19,0,0,23.4,0,2.45,0,0.104,0,0,0.049,68.4
57.192101,-111.645437,Marten,Unknown,N/A,A52,2014,0,0,0.073,0,0,0.069,0.109,18.5,447,0,,0,19.8,2.16,0,0,49.3,0,2.78,0,0.083,0,0,0.056,157
57.192101,-111.645437,Marten,Unknown,N/A,A52,2014,0,0,0.206,0,0,0.156,0,9.76,778,0.01,,0,11.9,1.44,0,0,20.2,0,2.83,0,0.113,0,0,0.048,57.7
57.192101,-111.645437,Marten,Unknown,N/A,A52,2014,0,0,0.107,0,0,0.016,0,9.63,832,0,,0,15,1.16,0,0,20.1,0,1.98,0,0.09,0,0,0.037,71.7
57.192101,-111.645437,Marten,Unknown,N/A,A52,2014,0.023,0,0,0,0,0.838,0.103,30.2,621,0,,0,16.9,1.89,0,0,35.3,0,3.12,0,0.073,0,0,0.043,114
56.98346596,-111.5502025,Amphibian,Tadpole,Unknown,A44,2015,0.036,1.88,66.8,0.046,0.01,0.115,1.37,4.87,6707,2.35,0.044,0.013,1367,0.538,3.72,0.641,9.36,0.021,0.558,0.078,35,0.013,0.065,4,65.9
56.51690111,-110.6832586,Amphibian,Tadpole,Unknown,A32,2015,0.08,2.77,51,0.033,0.011,0.244,1.2,14.9,4430,1.81,0.047,0.013,429,0.418,3.27,0.526,2.33,0.027,0.759,0.064,26.5,0.008,0.069,2.43,89.8
57.4906736,-111.6166843,Amphibian,Tadpole,Unknown,A58,2015,0.074,1.95,80.7,0.076,0.024,0.186,2.16,11.1,15204,3.08,0.076,0.024,655,0.987,5.76,1.45,12.4,0.034,0.7,0.128,40.5,0.023,0.123,6.57,104
57.13339069,-111.6000331,Amphibian,Tadpole,Unknown,A48,2015,0.028,3.12,99.3,0,0.015,0.166,1.35,5.01,14090,3.52,0.027,0.008,520,0.645,4.89,0.968,6.61,0.033,0.566,0.068,39.6,0.016,0.076,4.58,58
57.13355326,-110.8502626,Amphibian,Tadpole,Unknown,A49,2015,0.084,0.556,35,0,0,0.116,1.38,8.09,2121,1.25,0.192,0.038,324,0.711,2.78,0.623,26.6,0,1.03,0.062,17.4,0.027,0.021,3.01,66.1
57.68346579,-111.9001576,Amphibian,Tadpole,Unknown,A61,2015,0.067,1.31,192,0.051,0.017,0.168,1.25,8.54,4179,6.24,0.128,0.042,357,0.675,3.57,0.756,20.3,0.021,1.22,0.047,20,0.028,0.101,4.13,80.1
57.50019382,-111.4000018,Amphibian,Tadpole,Unknown,A59,2015,0.034,0.958,50.9,0.013,0,0.103,0.614,4.7,3561,1.67,0.073,0.021,65.6,0.504,2.72,0.191,22.3,0,0.936,0.038,9.51,0.013,0.068,1.38,75.7
57.20004806,-110.366475,Amphibian,Tadpole,Unknown,A53,2015,0.043,0.812,99.922,0.027,0.01,0.12,2.805,6.142,8918.043,3.299,0.04,0.014,1670.957,0.401,2.599,0.482,18.557,0,0.637,0.052,28.942,0.01,0.037,2.772,79.924
56.6500411,-110.0835738,Amphibian,Tadpole,Unknown,A38,2015,0.096,3.05,136,0.047,0.015,0.283,10.4,6.99,12784,4.73,0.079,0.016,3310,0.961,3.38,0.843,29.2,0.013,1.29,0.041,27,0.062,0.086,7.03,82
56.6335458,-111.1001855,Amphibian,Tadpole,Unknown,A37,2015,0.089,4.05,76.9,0.116,0.042,0.326,2.35,15.3,11694,3.49,0.144,0.07,277,0.895,6.96,1.79,6.49,0.037,1.25,0.167,21.4,0.038,0.192,9.03,104
56.36669493,-111.266841,Amphibian,Tadpole,Unknown,A26,2015,0.065,0.446,95.2,0.011,0,0.144,0.87,10,2557,3.21,0.2,0.065,226,0.438,2.49,0.615,32.5,0.013,0.53,0.037,51.7,0.031,0.02,1.49,101
59.43340655,-112.3500783,Amphibian,RM,Unknown,A73,2015,0.042,0.139,39.8,0,0,0.195,0.111,11.3,,1.25,0.085,0.066,58.6,0.892,0.863,0,12,0,0.674,0.041,20.8,0.01,0.007,0.187,124
59.43340655,-112.3500783,Amphibian,RM,Unknown,A73,2015,0.085,0.171,63.9,0,0,0.014,0.159,9.98,,2.05,0.024,0.006,9.87,0.538,0.923,0.102,14.2,0,0.66,0.051,19.8,0.007,0.018,0.39,110
